NOMBRE_CIENTIFICO,NOMBRE_COMUN,NOMBRE_CIENTIFICO_RESOLUCION_POA,NOMBRE_COMUN_RESOLUCION_POA,BLOQUE,FAJA,CODIGO_ESPECIE,VOLUMEN_ESPECIE,DAP,AC,DMC,CONDICION,ESTADO,ZONA_UTM,COORDENADA_ESTE,COORDENADA_NORTE,PCA,OBSERVACION
Ceiba samauma , Huimba,Ceiba samauma , Huimba, ,F19,2395,5.883,80,13,51,Aprovechable,En Pie,18S,599373,9114521,PC 12,
Ceiba samauma , Huimba,Ceiba samauma , Huimba, ,F23,2290,6.716,80,15,51,Aprovechable,En Pie,18S,599983,9114230,PC 12,
Ceiba samauma , Huimba,Ceiba samauma , Huimba, ,F23,2807,3.624,70,12,51,Aprovechable,En Pie,18S,601181,9114240,PC 12,
Ceiba samauma , Huimba,Ceiba samauma , Huimba, ,F24,3512,5.802,57,35,51,Semillero,En Pie,18S,601876,9114202,PC 12,
Ceiba samauma , Huimba,Ceiba samauma , Huimba, ,F26,4501,6.639,90,12,51,Aprovechable,En Pie,18S,601378,9114008,PC 12,
Ceiba samauma , Huimba,Ceiba samauma , Huimba, ,F26,4510,7.976,65,37,51,Semillero,En Pie,18S,602039,9114033,PC 12,
Ceiba samauma , Huimba,Ceiba samauma , Huimba, ,F26,4515,7.741,90,15,51,Aprovechable,En Pie,18S,602519,9114007,PC 12,
Ceiba samauma , Huimba,Ceiba samauma , Huimba, ,F28,2744,8.162,97,17,51,Aprovechable,En Pie,18S,599272,9113901,PC 12,
Ceiba samauma , Huimba,Ceiba samauma , Huimba, ,F29,2463,6.908,95,15,51,Aprovechable,En Pie,18S,601292,9113817,PC 12,
Ceiba samauma , Huimba,Ceiba samauma , Huimba, ,F3,3452,12.989,110,15,51,Aprovechable,En Pie,18S,602442,9115629,PC 12,
Ceiba samauma , Huimba,Ceiba samauma , Huimba, ,F3,3455,5.751,70,23,51,Semillero,En Pie,18S,602304,9115652,PC 12,
Ceiba samauma , Huimba,Ceiba samauma , Huimba, ,F30,2470,11.472,115,17,51,Aprovechable,En Pie,18S,600851,9113758,PC 12,
Ceiba samauma , Huimba,Ceiba samauma , Huimba, ,F30,2474,14.659,130,17,51,Aprovechable,En Pie,18S,600695,9113736,PC 12,
Ceiba samauma , Huimba,Ceiba samauma , Huimba, ,F30,4101,5,70,20,51,Semillero,En Pie,18S,602985,9113751,PC 12,
Ceiba samauma , Huimba,Ceiba samauma , Huimba, ,F31,4126,4.624,90,9,51,Aprovechable,En Pie,18S,602475,9113654,PC 12,
Ceiba samauma , Huimba,Ceiba samauma , Huimba, ,F31,4128,6.082,80,12,51,Aprovechable,En Pie,18S,602885,9113693,PC 12,
Ceiba samauma , Huimba,Ceiba samauma , Huimba, ,F35,1933,7.578,86,14,51,Aprovechable,En Pie,18S,601188,9113437,PC 12,
Ceiba samauma , Huimba,Ceiba samauma , Huimba, ,F38,12042,4.409,60,24,51,Semillero,En Pie,18S,599497,9113182,PC 12,
Ceiba samauma , Huimba,Ceiba samauma , Huimba, ,F39,1877,5.5,70,22,51,Semillero,En Pie,18S,601316,9113107,PC 12,
Ceiba samauma , Huimba,Ceiba samauma , Huimba, ,F39,2335,8.682,90,15,51,Aprovechable,En Pie,18S,599526,9115532,PC 12,
Ceiba samauma , Huimba,Ceiba samauma , Huimba, ,F39,2345,5.309,70,16,51,Aprovechable,En Pie,18S,600120,9115572,PC 12,
Ceiba samauma , Huimba,Ceiba samauma , Huimba, ,F39,2906,6.205,80,19,51,Aprovechable,En Pie,18S,603284,9113199,PC 12,
Ceiba samauma , Huimba,Ceiba samauma , Huimba, ,F42,3086,8.625,90,15,51,Aprovechable,En Pie,18S,602272,9112912,PC 12,
Ceiba samauma , Huimba,Ceiba samauma , Huimba, ,F42,3091,7.661,90,14,51,Aprovechable,En Pie,18S,602603,9112903,PC 12,
Ceiba samauma , Huimba,Ceiba samauma , Huimba, ,F42,4001,4.653,90,8,51,Aprovechable,En Pie,18S,603094,9112904,PC 12,
Ceiba samauma , Huimba,Ceiba samauma , Huimba, ,F43,4024,11.535,125,15,51,Aprovechable,En Pie,18S,602543,9112843,PC 12,
Ceiba samauma , Huimba,Ceiba samauma , Huimba, ,F45,1164,7.312,85,19,51,Aprovechable,En Pie,18S,600890,9112701,PC 12,
Ceiba samauma , Huimba,Ceiba samauma , Huimba, ,F45,1168,6.877,72,26,51,Semillero,En Pie,18S,600580,9112699,PC 12,
Ceiba samauma , Huimba,Ceiba samauma , Huimba, ,F45,4319,5.881,90,12,51,Aprovechable,En Pie,18S,603850,9112692,PC 12,
Ceiba samauma , Huimba,Ceiba samauma , Huimba, ,F45,4335,8.019,90,17,51,Aprovechable,En Pie,18S,602085,9112717,PC 12,
Ceiba samauma , Huimba,Ceiba samauma , Huimba, ,F45,4340,21.858,140,23,51,Aprovechable,En Pie,18S,601871,9112691,PC 12,
Ceiba samauma , Huimba,Ceiba samauma , Huimba, ,F46,1147,6.627,90,15,51,Aprovechable,En Pie,18S,600596,9112638,PC 12,
Ceiba samauma , Huimba,Ceiba samauma , Huimba, ,F46,1148,5.588,78,18,51,Aprovechable,En Pie,18S,600639,9112631,PC 12,
Ceiba samauma , Huimba,Ceiba samauma , Huimba, ,F46,1150,6.379,100,9,51,Aprovechable,En Pie,18S,600854,9112605,PC 12,
Ceiba samauma , Huimba,Ceiba samauma , Huimba, ,F46,1151,7.952,100,13,51,Aprovechable,En Pie,18S,600910,9112617,PC 12,
Ceiba samauma , Huimba,Ceiba samauma , Huimba, ,F46,4567,7.511,80,23,51,Aprovechable,En Pie,18S,601965,9112636,PC 12,
Ceiba samauma , Huimba,Ceiba samauma , Huimba, ,F46,4569,8.751,70,35,51,Semillero,En Pie,18S,601957,9112624,PC 12,
Ceiba samauma , Huimba,Ceiba samauma , Huimba, ,F46,4587,7.201,84,20,51,Aprovechable,En Pie,18S,602332,9112665,PC 12,
Ceiba samauma , Huimba,Ceiba samauma , Huimba, ,F46,4589,8.751,70,35,51,Semillero,En Pie,18S,602335,9112613,PC 12,
Ceiba samauma , Huimba,Ceiba samauma , Huimba, ,F46,4590,8.399,120,10,51,Aprovechable,En Pie,18S,602376,9112642,PC 12,
Ceiba samauma , Huimba,Ceiba samauma , Huimba, ,F46,4654,9.543,100,15,51,Aprovechable,En Pie,18S,601344,9112583,PC 12,
Ceiba samauma , Huimba,Ceiba samauma , Huimba, ,F48,5021,13.037,82,38,51,Aprovechable,En Pie,18S,602288,9112488,PC 12,
Ceiba samauma , Huimba,Ceiba samauma , Huimba, ,F49,5068,40.106,160,26,51,Aprovechable,En Pie,18S,603012,9112429,PC 12,
Ceiba samauma , Huimba,Ceiba samauma , Huimba, ,F49,5101,12.123,110,14,51,Aprovechable,En Pie,18S,601403,9112404,PC 12,
Ceiba samauma , Huimba,Ceiba samauma , Huimba, ,F5,2258,4.5,70,18,51,Aprovechable,En Pie,18S,599502,9115504,PC 12,
Ceiba samauma , Huimba,Ceiba samauma , Huimba, ,F50,3223,15.673,110,18,51,Aprovechable,En Pie,18S,602681,9112355,PC 12,
Ceiba samauma , Huimba,Ceiba samauma , Huimba, ,F51,549,5.522,70,17,51,Aprovechable,En Pie,18S,600944,9112279,PC 12,
Ceiba samauma , Huimba,Ceiba samauma , Huimba, ,F51,3260,5.511,60,30,51,Semillero,En Pie,18S,602003,9112274,PC 12,
Ceiba samauma , Huimba,Ceiba samauma , Huimba, ,F51,4751,8.193,90,16,51,Aprovechable,En Pie,18S,601693,9112141,PC 12,
Ceiba samauma , Huimba,Ceiba samauma , Huimba, ,F51,4752,7.207,100,13,51,Aprovechable,En Pie,18S,601667,9112139,PC 12,
Ceiba samauma , Huimba,Ceiba samauma , Huimba, ,F52,963,8.232,90,16,51,Aprovechable,En Pie,18S,600696,9112071,PC 12,
Ceiba samauma , Huimba,Ceiba samauma , Huimba, ,F53,4716,5,70,20,51,Semillero,En Pie,18S,603107,9112137,PC 12,
Ceiba samauma , Huimba,Ceiba samauma , Huimba, ,F54,4244,4.572,80,14,51,Aprovechable,En Pie,18S,601631,9112097,PC 12,
Ceiba samauma , Huimba,Ceiba samauma , Huimba, ,F55,792,7.217,85,15,51,Aprovechable,En Pie,18S,601149,9111975,PC 12,
Ceiba samauma , Huimba,Ceiba samauma , Huimba, ,F55,794,9.878,110,16,51,Aprovechable,En Pie,18S,601174,9112036,PC 12,
Ceiba samauma , Huimba,Ceiba samauma , Huimba, ,F55,2405,7.251,70,29,51,Semillero,En Pie,18S,600819,9111975,PC 12,
Ceiba samauma , Huimba,Ceiba samauma , Huimba, ,F56,5473,10.681,100,14,51,Aprovechable,En Pie,18S,601915,9111927,PC 12,
Ceiba samauma , Huimba,Ceiba samauma , Huimba, ,F56,5487,5.661,86,15,51,Aprovechable,En Pie,18S,602588,9111904,PC 12,
Ceiba samauma , Huimba,Ceiba samauma , Huimba, ,F57,5578,8.397,85,18,51,Aprovechable,En Pie,18S,602596,9111906,PC 12,
Ceiba samauma , Huimba,Ceiba samauma , Huimba, ,F58,341,4.572,80,14,51,Aprovechable,En Pie,18S,600033,9111785,PC 12,
Ceiba samauma , Huimba,Ceiba samauma , Huimba, ,F58,6043,3.306,60,18,51,Semillero,En Pie,18S,602110,9111802,PC 12,
Ceiba samauma , Huimba,Ceiba samauma , Huimba, ,F58,6051,7.187,110,8,51,Aprovechable,En Pie,18S,602618,9111806,PC 12,
Ceiba samauma , Huimba,Ceiba samauma , Huimba, ,F58,6064,9.249,90,16,51,Aprovechable,En Pie,18S,603725,9111787,PC 12,
Ceiba samauma , Huimba,Ceiba samauma , Huimba, ,F59,6092,3.594,72,12,51,Aprovechable,En Pie,18S,602472,9111727,PC 12,
Ceiba samauma , Huimba,Ceiba samauma , Huimba, ,F59,6097,5.802,82,11,51,Aprovechable,En Pie,18S,602014,9111718,PC 12,
Ceiba samauma , Huimba,Ceiba samauma , Huimba, ,F60,5357,7.431,80,18,51,Aprovechable,En Pie,18S,601866,9111644,PC 12,
Ceiba samauma , Huimba,Ceiba samauma , Huimba, ,F61,6104,5.655,90,13,51,Aprovechable,En Pie,18S,602280,9111583,PC 12,
Ceiba samauma , Huimba,Ceiba samauma , Huimba, ,F61,6117,5.987,95,13,51,Aprovechable,En Pie,18S,601819,9111580,PC 12,
Ceiba samauma , Huimba,Ceiba samauma , Huimba, ,F63,5661,4.445,66,20,51,Semillero,En Pie,18S,601748,9111452,PC 12,
Ceiba samauma , Huimba,Ceiba samauma , Huimba, ,F64,5738,7.797,95,11,51,Aprovechable,En Pie,18S,603223,9111351,PC 12,
Ceiba samauma , Huimba,Ceiba samauma , Huimba, ,F65,5714,4.512,51,34,51,Semillero,En Pie,18S,602323,9111305,PC 12,
Ceiba samauma , Huimba,Ceiba samauma , Huimba, ,F65,5715,6.797,60,37,51,Semillero,En Pie,18S,602329,9111287,PC 12,
Ceiba samauma , Huimba,Ceiba samauma , Huimba, ,F65,5728,34,160,18,51,Aprovechable,En Pie,18S,603376,9111302,PC 12,
Ceiba samauma , Huimba,Ceiba samauma , Huimba, ,F67,1316,5.225,80,16,51,Aprovechable,En Pie,18S,599917,9111142,PC 12,
Ceiba samauma , Huimba,Ceiba samauma , Huimba, ,F68,6027,4.898,80,15,51,Aprovechable,En Pie,18S,601396,9111087,PC 12,
Ceiba samauma , Huimba,Ceiba samauma , Huimba, ,F69,5290,6.459,90,13,51,Aprovechable,En Pie,18S,603193,9111021,PC 12,
Ceiba samauma , Huimba,Ceiba samauma , Huimba, ,F7,2631,5.552,80,17,51,Aprovechable,En Pie,18S,600990,9115364,PC 12,
Ceiba samauma , Huimba,Ceiba samauma , Huimba, ,F7,3933,5.225,80,16,51,Aprovechable,En Pie,18S,601789,9114455,PC 12,
Ceiba samauma , Huimba,Ceiba samauma , Huimba, ,F74,693,8.674,100,17,51,Aprovechable,En Pie,18S,600138,9110664,PC 12,
Ceiba samauma , Huimba,Ceiba samauma , Huimba, ,F76,5442,8.071,78,26,51,Aprovechable,En Pie,18S,601978,9110529,PC 12,
Ceiba samauma , Huimba,Ceiba samauma , Huimba, ,F77,4990,12.226,96,26,51,Aprovechable,En Pie,18S,602292,9110469,PC 12,
Ceiba samauma , Huimba,Ceiba samauma , Huimba, ,F8,2660,7.751,70,31,51,Semillero,En Pie,18S,599122,9115263,PC 12,
Ceiba samauma , Huimba,Ceiba samauma , Huimba, ,F82,845,7.468,89,13,51,Aprovechable,En Pie,18S,598927,9110082,PC 12,
Ceiba samauma , Huimba,Ceiba samauma , Huimba, ,F82,846,8.486,80,18,51,Aprovechable,En Pie,18S,598978,9110141,PC 12,
Ceiba samauma , Huimba,Ceiba samauma , Huimba, ,F82,5221,3.49,60,19,51,Semillero,En Pie,18S,603617,9110117,PC 12,
Ceiba samauma , Huimba,Ceiba samauma , Huimba, ,F82,5241,6.039,81,14,51,Aprovechable,En Pie,18S,602669,9110099,PC 12,
Ceiba samauma , Huimba,Ceiba samauma , Huimba, ,F83,4769,14.619,110,17,51,Aprovechable,En Pie,18S,601834,9110070,PC 12,
Ceiba samauma , Huimba,Ceiba samauma , Huimba, ,F83,4798,4.241,70,15,51,Aprovechable,En Pie,18S,603078,9110041,PC 12,
Ceiba samauma , Huimba,Ceiba samauma , Huimba, ,F83,5206,4.898,80,15,51,Aprovechable,En Pie,18S,603655,9110042,PC 12,
Ceiba samauma , Huimba,Ceiba samauma , Huimba, ,F84,5923,5.912,70,17,51,Aprovechable,En Pie,18S,602415,9109970,PC 12,
Ceiba samauma , Huimba,Ceiba samauma , Huimba, ,F85,4568,9.878,110,16,51,Aprovechable,En Pie,18S,601423,9109876,PC 12,
Ceiba samauma , Huimba,Ceiba samauma , Huimba, ,F85,4575,10.891,77,36,51,Semillero,En Pie,18S,601743,9109933,PC 12,
Ceiba samauma , Huimba,Ceiba samauma , Huimba, ,F89,5135,6.636,85,18,51,Aprovechable,En Pie,18S,603035,9109605,PC 12,
Ceiba samauma , Huimba,Ceiba samauma , Huimba, ,F9,2040,3.5,70,14,51,Aprovechable,En Pie,18S,600511,9115209,PC 12,
Ceiba samauma , Huimba,Ceiba samauma , Huimba, ,F90,4913,12.251,98,25,51,Aprovechable,En Pie,18S,603569,9109590,PC 12,
Ceiba samauma , Huimba,Ceiba samauma , Huimba, ,F90,4941,7.184,80,22,51,Aprovechable,En Pie,18S,602234,9109552,PC 12,
Ceiba samauma , Huimba,Ceiba samauma , Huimba, ,F90,4942,7.837,80,24,51,Aprovechable,En Pie,18S,602230,9109564,PC 12,
Ceiba samauma , Huimba,Ceiba samauma , Huimba, ,F90,4949,7.17,86,19,51,Aprovechable,En Pie,18S,601913,9109563,PC 12,
Ceiba samauma , Huimba,Ceiba samauma , Huimba, ,F91,4665,8.491,80,26,51,Aprovechable,En Pie,18S,601735,9109471,PC 12,
Ceiba samauma , Huimba,Ceiba samauma , Huimba, ,F91,4668,14.13,90,25,51,Aprovechable,En Pie,18S,601760,9109452,PC 12,
Ceiba samauma , Huimba,Ceiba samauma , Huimba, ,F91,4670,8.751,70,35,51,Semillero,En Pie,18S,601796,9109465,PC 12,
Ceiba samauma , Huimba,Ceiba samauma , Huimba, ,F91,4689,6.531,80,20,51,Aprovechable,En Pie,18S,602639,9109464,PC 12,
Ceiba samauma , Huimba,Ceiba samauma , Huimba, ,F91,4695,9.994,100,14,51,Aprovechable,En Pie,18S,602670,9109480,PC 12,
Ceiba samauma , Huimba,Ceiba samauma , Huimba, ,F91,4903,8.001,70,32,51,Semillero,En Pie,18S,603389,9109475,PC 12,
Ceiba samauma , Huimba,Ceiba samauma , Huimba, ,F92,4384,6.805,100,10,51,Aprovechable,En Pie,18S,603102,9109407,PC 12,
Ceiba samauma , Huimba,Ceiba samauma , Huimba, ,F92,4389,4.767,90,8,51,Aprovechable,En Pie,18S,602913,9109411,PC 12,
Ceiba samauma , Huimba,Ceiba samauma , Huimba, ,F92,4399,3.449,65,16,51,Semillero,En Pie,18S,602217,9109420,PC 12,
Ceiba samauma , Huimba,Ceiba samauma , Huimba, ,F92,5606,3.75,70,15,51,Aprovechable,En Pie,18S,601712,9109409,PC 12,
Ceiba samauma , Huimba,Ceiba samauma , Huimba, ,F93,4351,16.205,110,22,51,Aprovechable,En Pie,18S,601549,9109373,PC 12,
Ceiba samauma , Huimba,Ceiba samauma , Huimba, ,80,1508,5.425,80,13,51,Aprovechable,En Pie,18S,602141,9103726,PC 13,CONSOLIDADO AYB
Ceiba samauma , Huimba,Ceiba samauma , Huimba, ,80,1532,4.879,75,17,51,Aprovechable,En Pie,18S,603488,9103744,PC 13,CONSOLIDADO AYB
Ceiba samauma , Huimba,Ceiba samauma , Huimba, ,80,1534,4.123,67,18,51,Aprovechable,En Pie,18S,603524,9103727,PC 13,CONSOLIDADO AYB
Ceiba samauma , Huimba,Ceiba samauma , Huimba, ,67,1568,7.501,70,30,51,Semillero,En Pie,18S,603602,9104656,PC 13,CONSOLIDADO AYB
Ceiba samauma , Huimba,Ceiba samauma , Huimba, ,85,1760,4.939,55,32,51,Semillero,En Pie,18S,601979,9103388,PC 13,CONSOLIDADO AYB
Ceiba samauma , Huimba,Ceiba samauma , Huimba, ,85,1773,8.848,85,24,51,Aprovechable,En Pie,18S,602687,9103368,PC 13,CONSOLIDADO AYB
Ceiba samauma , Huimba,Ceiba samauma , Huimba, ,86,1857,4.424,85,12,51,Aprovechable,En Pie,18S,603641,9103301,PC 13,CONSOLIDADO AYB
Ceiba samauma , Huimba,Ceiba samauma , Huimba, ,79,1894,5.385,73,14,51,Aprovechable,En Pie,18S,603398,9103800,PC 13,CONSOLIDADO AYB
Ceiba samauma , Huimba,Ceiba samauma , Huimba, ,79,1897,4.719,68,20,51,Semillero,En Pie,18S,603574,9103800,PC 13,CONSOLIDADO AYB
Ceiba samauma , Huimba,Ceiba samauma , Huimba, ,55,1959,7.008,85,19,51,Aprovechable,En Pie,18S,602756,9105456,PC 13,CONSOLIDADO AYB
Ceiba samauma , Huimba,Ceiba samauma , Huimba, ,55,1967,5.495,62,28,51,Semillero,En Pie,18S,602987,9105486,PC 13,CONSOLIDADO AYB
Ceiba samauma , Huimba,Ceiba samauma , Huimba, ,72,2147,7.653,100,12,51,Aprovechable,En Pie,18S,603485,9104289,PC 13,CONSOLIDADO AYB
Ceiba samauma , Huimba,Ceiba samauma , Huimba, ,72,2148,8.27,100,13,51,Aprovechable,En Pie,18S,603457,9104299,PC 13,CONSOLIDADO AYB
Ceiba samauma , Huimba,Ceiba samauma , Huimba, ,59,2183,4.888,70,13,51,Aprovechable,En Pie,18S,601924,9105195,PC 13,CONSOLIDADO AYB
Ceiba samauma , Huimba,Ceiba samauma , Huimba, ,59,2190,11.021,60,60,51,Semillero,En Pie,18S,602286,9105189,PC 13,CONSOLIDADO AYB
Ceiba samauma , Huimba,Ceiba samauma , Huimba, ,59,2193,4.459,75,11,51,Aprovechable,En Pie,18S,602300,9105201,PC 13,CONSOLIDADO AYB
Ceiba samauma , Huimba,Ceiba samauma , Huimba, ,59,2195,4.473,80,13,51,Aprovechable,En Pie,18S,602358,9105220,PC 13,CONSOLIDADO AYB
Ceiba samauma , Huimba,Ceiba samauma , Huimba, ,91,2214,6.865,62,35,51,Semillero,En Pie,18S,603009,9102974,PC 13,CONSOLIDADO AYB
Ceiba samauma , Huimba,Ceiba samauma , Huimba, ,84,2239,9.258,72,35,51,Semillero,En Pie,18S,602509,9103433,PC 13,CONSOLIDADO AYB
Ceiba samauma , Huimba,Ceiba samauma , Huimba, ,63,2393,8.001,70,32,51,Semillero,En Pie,18S,601810,9104943,PC 13,CONSOLIDADO AYB
Ceiba samauma , Huimba,Ceiba samauma , Huimba, ,63,2403,6.531,80,20,51,Aprovechable,En Pie,18S,602109,9104933,PC 13,CONSOLIDADO AYB
Ceiba samauma , Huimba,Ceiba samauma , Huimba, ,63,2406,7.33,65,34,51,Semillero,En Pie,18S,602209,9104916,PC 13,CONSOLIDADO AYB
Ceiba samauma , Huimba,Ceiba samauma , Huimba, ,63,2407,7.368,76,25,51,Aprovechable,En Pie,18S,602237,9104909,PC 13,CONSOLIDADO AYB
Ceiba samauma , Huimba,Ceiba samauma , Huimba, ,63,2409,5.5,70,22,51,Aprovechable,En Pie,18S,602294,9104906,PC 13,CONSOLIDADO AYB
Ceiba samauma , Huimba,Ceiba samauma , Huimba, ,63,2435,5.751,70,23,51,Aprovechable,En Pie,18S,603367,9104901,PC 13,CONSOLIDADO AYB
Ceiba samauma , Huimba,Ceiba samauma , Huimba, ,63,2436,6.888,75,24,51,Aprovechable,En Pie,18S,603363,9104904,PC 13,CONSOLIDADO AYB
Ceiba samauma , Huimba,Ceiba samauma , Huimba, ,63,2441,5.751,70,23,51,Aprovechable,En Pie,18S,603509,9104920,PC 13,CONSOLIDADO AYB
Ceiba samauma , Huimba,Ceiba samauma , Huimba, ,63,2444,6.429,60,35,51,Semillero,En Pie,18S,603648,9104911,PC 13,CONSOLIDADO AYB
Ceiba samauma , Huimba,Ceiba samauma , Huimba, ,63,2445,5.29,72,20,51,Aprovechable,En Pie,18S,603741,9104925,PC 13,CONSOLIDADO AYB
Ceiba samauma , Huimba,Ceiba samauma , Huimba, ,62,2452,6.666,80,16,51,Aprovechable,En Pie,18S,603844,9104983,PC 13,CONSOLIDADO AYB
Ceiba samauma , Huimba,Ceiba samauma , Huimba, ,62,2472,7.184,80,22,51,Aprovechable,En Pie,18S,602578,9104957,PC 13,CONSOLIDADO AYB
Ceiba samauma , Huimba,Ceiba samauma , Huimba, ,62,2473,7.17,85,15,51,Aprovechable,En Pie,18S,602585,9104985,PC 13,CONSOLIDADO AYB
Ceiba samauma , Huimba,Ceiba samauma , Huimba, ,62,2486,18.661,130,17,51,Aprovechable,En Pie,18S,602109,9105007,PC 13,CONSOLIDADO AYB
Ceiba samauma , Huimba,Ceiba samauma , Huimba, ,48,2579,6.183,90,12,51,Aprovechable,En Pie,18S,603360,9105970,PC 13,CONSOLIDADO AYB
Ceiba samauma , Huimba,Ceiba samauma , Huimba, ,48,2586,7.966,90,15,51,Aprovechable,En Pie,18S,603244,9105980,PC 13,CONSOLIDADO AYB
Ceiba samauma , Huimba,Ceiba samauma , Huimba, ,48,2588,5.094,90,111,51,Aprovechable,En Pie,18S,603227,9105973,PC 13,CONSOLIDADO AYB
Ceiba samauma , Huimba,Ceiba samauma , Huimba, ,57,2637,5.751,70,23,51,Semillero,En Pie,18S,602071,9105369,PC 13,CONSOLIDADO AYB
Ceiba samauma , Huimba,Ceiba samauma , Huimba, ,57,2671,7.261,105,9,51,Aprovechable,En Pie,18S,603731,9105352,PC 13,CONSOLIDADO AYB
Ceiba samauma , Huimba,Ceiba samauma , Huimba, ,36,2819,7.599,80,17,51,Aprovechable,En Pie,18S,602934,9106799,PC 13,CONSOLIDADO AYB
Ceiba samauma , Huimba,Ceiba samauma , Huimba, ,36,2827,7.251,70,29,51,Semillero,En Pie,18S,601900,9106828,PC 13,CONSOLIDADO AYB
Ceiba samauma , Huimba,Ceiba samauma , Huimba, ,74,2910,6.023,70,18,51,Aprovechable,En Pie,18S,603176,9104160,PC 13,CONSOLIDADO AYB
Ceiba samauma , Huimba,Ceiba samauma , Huimba, ,61,2986,6.585,80,13,51,Aprovechable,En Pie,18S,603220,9105079,PC 13,CONSOLIDADO AYB
Ceiba samauma , Huimba,Ceiba samauma , Huimba, ,61,2991,7.234,89,13,51,Aprovechable,En Pie,18S,603860,9105083,PC 13,CONSOLIDADO AYB
Ceiba samauma , Huimba,Ceiba samauma , Huimba, ,59,3010,6.132,85,12,51,Aprovechable,En Pie,18S,603616,9105221,PC 13,CONSOLIDADO AYB
Ceiba samauma , Huimba,Ceiba samauma , Huimba, ,58,3020,4.095,80,12,51,Aprovechable,En Pie,18S,603739,9105290,PC 13,CONSOLIDADO AYB
Ceiba samauma , Huimba,Ceiba samauma , Huimba, ,58,3021,6.613,90,16,51,Aprovechable,En Pie,18S,603614,9105249,PC 13,CONSOLIDADO AYB
Ceiba samauma , Huimba,Ceiba samauma , Huimba, ,58,3047,11.389,60,62,51,Semillero,En Pie,18S,601949,9105269,PC 13,CONSOLIDADO AYB
Ceiba samauma , Huimba,Ceiba samauma , Huimba, ,45,3083,9.973,80,21,51,Aprovechable,En Pie,18S,603611,9106191,PC 13,CONSOLIDADO AYB
Ceiba samauma , Huimba,Ceiba samauma , Huimba, ,43,3341,9.41,105,13,51,Aprovechable,En Pie,18S,602536,9106346,PC 13,CONSOLIDADO AYB
Ceiba samauma , Huimba,Ceiba samauma , Huimba, ,35,3524,8.696,95,17,51,Aprovechable,En Pie,18S,601851,9106862,PC 13,CONSOLIDADO AYB
Ceiba samauma , Huimba,Ceiba samauma , Huimba, ,34,3582,4.719,68,20,51,Semillero,En Pie,18S,603007,9106938,PC 13,CONSOLIDADO AYB
Ceiba samauma , Huimba,Ceiba samauma , Huimba, ,34,3603,4.194,78,10,51,Aprovechable,En Pie,18S,601644,9106944,PC 13,CONSOLIDADO AYB
Ceiba samauma , Huimba,Ceiba samauma , Huimba, ,4,3643,5.107,90,9,51,Aprovechable,En Pie,18S,603787,9109039,PC 13,CONSOLIDADO AYB
Ceiba samauma , Huimba,Ceiba samauma , Huimba, ,22,3688,6.222,96,12,51,Aprovechable,En Pie,18S,601798,9107788,PC 13,CONSOLIDADO AYB
Ceiba samauma , Huimba,Ceiba samauma , Huimba, ,60,3701,6.2,90,15,51,Aprovechable,En Pie,18S,603781,9105118,PC 13,CONSOLIDADO AYB
Ceiba samauma , Huimba,Ceiba samauma , Huimba, ,60,3715,6.886,63,34,51,Semillero,En Pie,18S,603370,9105142,PC 13,CONSOLIDADO AYB
Ceiba samauma , Huimba,Ceiba samauma , Huimba, ,39,3828,4.291,58,25,51,Semillero,En Pie,18S,602712,9106615,PC 13,CONSOLIDADO AYB
Ceiba samauma , Huimba,Ceiba samauma , Huimba, ,54,3915,6.62,75,19,51,Aprovechable,En Pie,18S,602109,9105545,PC 13,CONSOLIDADO AYB
Ceiba samauma , Huimba,Ceiba samauma , Huimba, ,33,4011,6.888,75,24,51,Aprovechable,En Pie,18S,602054,9107027,PC 13,CONSOLIDADO AYB
Ceiba samauma , Huimba,Ceiba samauma , Huimba, ,33,4013,22.569,123,28,51,Aprovechable,En Pie,18S,602185,9107050,PC 13,CONSOLIDADO AYB
Ceiba samauma , Huimba,Ceiba samauma , Huimba, ,33,4030,8.11,87,21,51,Aprovechable,En Pie,18S,602579,9107017,PC 13,CONSOLIDADO AYB
Ceiba samauma , Huimba,Ceiba samauma , Huimba, ,33,4039,9.269,87,24,51,Aprovechable,En Pie,18S,602944,9107041,PC 13,CONSOLIDADO AYB
Ceiba samauma , Huimba,Ceiba samauma , Huimba, ,33,4044,7.061,62,36,51,Semillero,En Pie,18S,603208,9106988,PC 13,CONSOLIDADO AYB
Ceiba samauma , Huimba,Ceiba samauma , Huimba, ,33,4045,7.82,80,18,51,Aprovechable,En Pie,18S,603330,9107013,PC 13,CONSOLIDADO AYB
Ceiba samauma , Huimba,Ceiba samauma , Huimba, ,44,4103,7.056,90,13,51,Aprovechable,En Pie,18S,602672,9106231,PC 13,CONSOLIDADO AYB
Ceiba samauma , Huimba,Ceiba samauma , Huimba, ,16,4165,14.751,70,59,51,Semillero,En Pie,18S,602045,9108220,PC 13,CONSOLIDADO AYB
Ceiba samauma , Huimba,Ceiba samauma , Huimba, ,17,4191,2.55,62,13,51,Aprovechable,En Pie,18S,601742,9108142,PC 13,CONSOLIDADO AYB
Ceiba samauma , Huimba,Ceiba samauma , Huimba, ,10,4215,7.833,95,17,51,Aprovechable,En Pie,18S,602359,9108638,PC 13,CONSOLIDADO AYB
