,NOMBRE_CIENTIFICO,NOMBRE_COMUN,NOMBRE_CIENTIFICO_RESOLUCION_POA,NOMBRE_COMUN_RESOLUCION_POA,BLOQUE,FAJA,CODIGO_ESPECIE,VOLUMEN_ESPECIE,DAP,AC,DMC,CONDICION,ESTADO,ZONA_UTM,COORDENADA_ESTE,COORDENADA_NORTE,PCA,OBSERVACION
5088,Virola peruviana , Cumala,Virola peruviana , Cumala, ,30,4016,4.247,68,18,46,Aprovechable,En Pie,18S,597789,9113740,PC 08,
5089,Virola peruviana , Cumala,Virola peruviana , Cumala, ,30,4020,3.775,68,16,46,Aprovechable,En Pie,18S,596944,9113748,PC 08,
5090,Virola peruviana , Cumala,Virola peruviana , Cumala, ,31,4052,4.592,75,16,46,Aprovechable,En Pie,18S,597945,9113672,PC 08,
5091,Virola peruviana , Cumala,Virola peruviana , Cumala, ,12,4068,7.001,70,28,46,Semillero,En Pie,18S,597847,9114977,PC 08,
5092,Virola peruviana , Cumala,Virola peruviana , Cumala, ,12,4069,8.251,70,33,46,Aprovechable,En Pie,18S,597796,9115005,PC 08,
5093,Virola peruviana , Cumala,Virola peruviana , Cumala, ,12,4070,4.63,71,18,46,Aprovechable,En Pie,18S,597771,9114992,PC 08,
5094,Virola peruviana , Cumala,Virola peruviana , Cumala, ,13,4079,3.894,67,17,46,Aprovechable,En Pie,18S,597342,9114933,PC 08,
5095,Virola peruviana , Cumala,Virola peruviana , Cumala, ,13,4083,4.373,69,18,46,Aprovechable,En Pie,18S,597988,9114920,PC 08,
5096,Virola peruviana , Cumala,Virola peruviana , Cumala, ,13,4084,4.123,67,18,46,Aprovechable,En Pie,18S,598020,9114939,PC 08,
5097,Virola peruviana , Cumala,Virola peruviana , Cumala, ,57,4088,4.011,68,17,46,Aprovechable,En Pie,18S,598678,9111878,PC 08,
5098,Virola peruviana , Cumala,Virola peruviana , Cumala, ,57,4091,3.24,63,16,46,Aprovechable,En Pie,18S,598466,9111833,PC 08,
5099,Virola peruviana , Cumala,Virola peruviana , Cumala, ,57,4092,3.775,68,16,46,Aprovechable,En Pie,18S,598448,9111869,PC 08,
5100,Virola peruviana , Cumala,Virola peruviana , Cumala, ,57,4093,5.059,54,34,46,Semillero,En Pie,18S,598328,9111865,PC 08,
5101,Virola peruviana , Cumala,Virola peruviana , Cumala, ,57,4094,7.853,90,19,46,Aprovechable,En Pie,18S,598259,9111873,PC 08,
5102,Virola peruviana , Cumala,Virola peruviana , Cumala, ,57,4095,7.026,90,17,46,Aprovechable,En Pie,18S,598121,9111869,PC 08,
5103,Virola peruviana , Cumala,Virola peruviana , Cumala, ,57,4100,4.247,68,18,46,Aprovechable,En Pie,18S,597936,9111863,PC 08,
5104,Virola peruviana , Cumala,Virola peruviana , Cumala, ,28,4103,2.664,59,15,46,Aprovechable,En Pie,18S,598638,9113889,PC 08,
5105,Virola peruviana , Cumala,Virola peruviana , Cumala, ,28,4108,2.939,60,16,46,Aprovechable,En Pie,18S,597883,9113894,PC 08,
5106,Virola peruviana , Cumala,Virola peruviana , Cumala, ,28,4111,5.026,72,19,46,Aprovechable,En Pie,18S,597676,9113890,PC 08,
5107,Virola peruviana , Cumala,Virola peruviana , Cumala, ,28,4120,3.306,60,18,46,Aprovechable,En Pie,18S,596254,9113890,PC 08,
5108,Virola peruviana , Cumala,Virola peruviana , Cumala, ,29,4125,5.225,80,16,46,Aprovechable,En Pie,18S,596093,9113825,PC 08,
5109,Virola peruviana , Cumala,Virola peruviana , Cumala, ,29,4148,4.592,75,16,46,Aprovechable,En Pie,18S,598605,9113805,PC 08,
5110,Virola peruviana , Cumala,Virola peruviana , Cumala, ,20,4151,3.344,64,16,46,Aprovechable,En Pie,18S,598616,9114452,PC 08,
5111,Virola peruviana , Cumala,Virola peruviana , Cumala, ,20,4152,7.405,61,39,46,Semillero,En Pie,18S,598591,9114429,PC 08,
5112,Virola peruviana , Cumala,Virola peruviana , Cumala, ,20,4154,3.436,67,15,46,Aprovechable,En Pie,18S,598230,9114457,PC 08,
5113,Virola peruviana , Cumala,Virola peruviana , Cumala, ,20,4160,5.898,85,16,46,Aprovechable,En Pie,18S,596599,9114440,PC 08,
5114,Virola peruviana , Cumala,Virola peruviana , Cumala, ,21,4173,3.234,65,15,46,Aprovechable,En Pie,18S,598091,9114369,PC 08,
5115,Virola peruviana , Cumala,Virola peruviana , Cumala, ,21,4174,3.539,68,15,46,Aprovechable,En Pie,18S,598145,9114366,PC 08,
5116,Virola peruviana , Cumala,Virola peruviana , Cumala, ,21,4176,4.898,80,15,46,Aprovechable,En Pie,18S,598333,9114389,PC 08,
5117,Virola peruviana , Cumala,Virola peruviana , Cumala, ,21,4178,7.026,90,17,46,Aprovechable,En Pie,18S,598541,9114413,PC 08,
5118,Virola peruviana , Cumala,Virola peruviana , Cumala, ,59,4183,3.135,64,15,46,Aprovechable,En Pie,18S,598344,9111687,PC 08,
5119,Virola peruviana , Cumala,Virola peruviana , Cumala, ,59,4189,7.993,59,45,46,Aprovechable,En Pie,18S,597856,9111726,PC 08,
5120,Virola peruviana , Cumala,Virola peruviana , Cumala, ,59,4197,6.613,90,16,46,Aprovechable,En Pie,18S,597085,9111757,PC 08,
5121,Virola peruviana , Cumala,Virola peruviana , Cumala, ,26,4201,3.018,65,14,46,Aprovechable,En Pie,18S,598709,9114027,PC 08,
5122,Virola peruviana , Cumala,Virola peruviana , Cumala, ,26,4207,7.373,85,20,46,Aprovechable,En Pie,18S,598411,9114059,PC 08,
5123,Virola peruviana , Cumala,Virola peruviana , Cumala, ,26,4208,2.755,60,15,46,Aprovechable,En Pie,18S,598399,9114033,PC 08,
5124,Virola peruviana , Cumala,Virola peruviana , Cumala, ,26,4209,3.968,72,15,46,Aprovechable,En Pie,18S,598396,9114035,PC 08,
5125,Virola peruviana , Cumala,Virola peruviana , Cumala, ,26,4210,6.531,80,20,46,Aprovechable,En Pie,18S,598372,9114051,PC 08,
5126,Virola peruviana , Cumala,Virola peruviana , Cumala, ,26,4211,7.439,90,18,46,Aprovechable,En Pie,18S,598357,9114063,PC 08,
5127,Virola peruviana , Cumala,Virola peruviana , Cumala, ,26,4213,5.489,82,16,46,Aprovechable,En Pie,18S,598338,9114011,PC 08,
5128,Virola peruviana , Cumala,Virola peruviana , Cumala, ,26,4215,3.75,70,15,46,Aprovechable,En Pie,18S,598114,9114038,PC 08,
5129,Virola peruviana , Cumala,Virola peruviana , Cumala, ,26,4225,4.305,75,15,46,Aprovechable,En Pie,18S,597520,9114035,PC 08,
5130,Virola peruviana , Cumala,Virola peruviana , Cumala, ,26,4229,5.166,75,18,46,Aprovechable,En Pie,18S,596977,9114047,PC 08,
5131,Virola peruviana , Cumala,Virola peruviana , Cumala, ,27,4248,4.898,80,15,46,Aprovechable,En Pie,18S,596087,9113930,PC 08,
5132,Virola peruviana , Cumala,Virola peruviana , Cumala, ,27,4251,5.166,75,18,46,Aprovechable,En Pie,18S,596332,9113954,PC 08,
5133,Virola peruviana , Cumala,Virola peruviana , Cumala, ,27,4252,4.351,73,16,46,Aprovechable,En Pie,18S,596556,9113935,PC 08,
5134,Virola peruviana , Cumala,Virola peruviana , Cumala, ,27,4258,3.75,70,15,46,Aprovechable,En Pie,18S,597026,9113957,PC 08,
5135,Virola peruviana , Cumala,Virola peruviana , Cumala, ,27,4271,3.948,58,23,46,Semillero,En Pie,18S,598101,9113934,PC 08,
5136,Virola peruviana , Cumala,Virola peruviana , Cumala, ,27,4272,6.531,80,20,46,Aprovechable,En Pie,18S,598328,9113965,PC 08,
5137,Virola peruviana , Cumala,Virola peruviana , Cumala, ,27,4274,3.75,70,15,46,Aprovechable,En Pie,18S,598555,9113958,PC 08,
5138,Virola peruviana , Cumala,Virola peruviana , Cumala, ,27,4275,7.03,83,20,46,Aprovechable,En Pie,18S,598703,9113953,PC 08,
5139,Virola peruviana , Cumala,Virola peruviana , Cumala, ,27,4276,6.2,90,15,46,Aprovechable,En Pie,18S,598705,9113946,PC 08,
5140,Virola peruviana , Cumala,Virola peruviana , Cumala, ,27,4277,7.439,90,18,46,Aprovechable,En Pie,18S,598709,9113966,PC 08,
5141,Virola peruviana , Cumala,Virola peruviana , Cumala, ,14,4281,4.463,58,26,46,Semillero,En Pie,18S,598285,9114878,PC 08,
5142,Virola peruviana , Cumala,Virola peruviana , Cumala, ,14,4282,6.531,80,20,46,Aprovechable,En Pie,18S,598255,9114886,PC 08,
5143,Virola peruviana , Cumala,Virola peruviana , Cumala, ,14,4286,5.146,82,15,46,Aprovechable,En Pie,18S,598151,9114894,PC 08,
5144,Virola peruviana , Cumala,Virola peruviana , Cumala, ,14,4287,3.436,67,15,46,Aprovechable,En Pie,18S,598147,9114875,PC 08,
5145,Virola peruviana , Cumala,Virola peruviana , Cumala, ,14,4289,5.166,75,18,46,Aprovechable,En Pie,18S,598067,9114874,PC 08,
5146,Virola peruviana , Cumala,Virola peruviana , Cumala, ,14,4290,3.88,65,18,46,Aprovechable,En Pie,18S,598031,9114873,PC 08,
5147,Virola peruviana , Cumala,Virola peruviana , Cumala, ,14,4292,5.39,65,25,46,Semillero,En Pie,18S,597945,9114871,PC 08,
5148,Virola peruviana , Cumala,Virola peruviana , Cumala, ,14,4293,7.439,90,18,46,Aprovechable,En Pie,18S,597903,9114844,PC 08,
5149,Virola peruviana , Cumala,Virola peruviana , Cumala, ,14,4294,7.439,90,18,46,Aprovechable,En Pie,18S,597719,9114899,PC 08,
5150,Virola peruviana , Cumala,Virola peruviana , Cumala, ,64,4308,3.306,60,18,46,Aprovechable,En Pie,18S,597598,9111346,PC 08,
5151,Virola peruviana , Cumala,Virola peruviana , Cumala, ,64,4310,3.087,55,20,46,Semillero,En Pie,18S,597560,9111333,PC 08,
5152,Virola peruviana , Cumala,Virola peruviana , Cumala, ,64,4326,3.49,60,19,46,Aprovechable,En Pie,18S,596546,9111349,PC 08,
5153,Virola peruviana , Cumala,Virola peruviana , Cumala, ,64,4328,3.88,65,18,46,Aprovechable,En Pie,18S,596388,9111388,PC 08,
5154,Virola peruviana , Cumala,Virola peruviana , Cumala, ,65,4335,3.306,60,18,46,Aprovechable,En Pie,18S,596494,9111302,PC 08,
5155,Virola peruviana , Cumala,Virola peruviana , Cumala, ,65,4336,2.296,50,18,46,Semillero,En Pie,18S,596497,9111292,PC 08,
5156,Virola peruviana , Cumala,Virola peruviana , Cumala, ,79,4353,2.818,57,17,46,Aprovechable,En Pie,18S,598709,9110281,PC 08,
5157,Virola peruviana , Cumala,Virola peruviana , Cumala, ,79,4354,3.923,62,20,46,Aprovechable,En Pie,18S,598705,9110296,PC 08,
5158,Virola peruviana , Cumala,Virola peruviana , Cumala, ,79,4357,2.778,55,18,46,Aprovechable,En Pie,18S,598595,9110299,PC 08,
5159,Virola peruviana , Cumala,Virola peruviana , Cumala, ,79,4364,5.0,70,20,46,Aprovechable,En Pie,18S,597659,9110345,PC 08,
5160,Virola peruviana , Cumala,Virola peruviana , Cumala, ,33,4410,4.25,70,17,46,Aprovechable,En Pie,18S,597311,9113525,PC 08,
5161,Virola peruviana , Cumala,Virola peruviana , Cumala, ,58,4410,4.497,72,17,46,Aprovechable,En Pie,18S,597699,9111773,PC 08,
5162,Virola peruviana , Cumala,Virola peruviana , Cumala, ,33,4413,3.665,65,17,46,Semillero,En Pie,18S,597856,9113557,PC 08,
5163,Virola peruviana , Cumala,Virola peruviana , Cumala, ,58,4414,9.185,60,50,46,Semillero,En Pie,18S,598305,9111797,PC 08,
5164,Virola peruviana , Cumala,Virola peruviana , Cumala, ,33,4415,4.898,80,15,46,Aprovechable,En Pie,18S,598006,9113548,PC 08,
5165,Virola peruviana , Cumala,Virola peruviana , Cumala, ,58,4415,3.727,62,19,46,Aprovechable,En Pie,18S,598303,9111803,PC 08,
5166,Virola peruviana , Cumala,Virola peruviana , Cumala, ,71,4419,2.572,60,14,46,Aprovechable,En Pie,18S,598329,9110885,PC 08,
5167,Virola peruviana , Cumala,Virola peruviana , Cumala, ,16,4421,4.305,75,15,46,Aprovechable,En Pie,18S,598587,9114732,PC 08,
5168,Virola peruviana , Cumala,Virola peruviana , Cumala, ,16,4423,2.309,59,13,46,Aprovechable,En Pie,18S,598541,9114756,PC 08,
5169,Virola peruviana , Cumala,Virola peruviana , Cumala, ,71,4425,2.575,58,15,46,Aprovechable,En Pie,18S,597820,9110883,PC 08,
5170,Virola peruviana , Cumala,Virola peruviana , Cumala, ,16,4429,3.25,70,13,46,Aprovechable,En Pie,18S,598338,9114725,PC 08,
5171,Virola peruviana , Cumala,Virola peruviana , Cumala, ,16,4430,3.5,70,14,46,Aprovechable,En Pie,18S,598332,9114698,PC 08,
5172,Virola peruviana , Cumala,Virola peruviana , Cumala, ,16,4432,5.4,84,15,46,Aprovechable,En Pie,18S,598242,9114737,PC 08,
5173,Virola peruviana , Cumala,Virola peruviana , Cumala, ,71,4432,4.25,70,17,46,Aprovechable,En Pie,18S,597395,9110859,PC 08,
5174,Virola peruviana , Cumala,Virola peruviana , Cumala, ,16,4434,3.063,49,25,46,Semillero,En Pie,18S,598192,9114721,PC 08,
5175,Virola peruviana , Cumala,Virola peruviana , Cumala, ,16,4435,4.572,80,14,46,Aprovechable,En Pie,18S,598131,9114741,PC 08,
5176,Virola peruviana , Cumala,Virola peruviana , Cumala, ,16,4436,1.276,50,10,46,Semillero,En Pie,18S,598113,9114736,PC 08,
5177,Virola peruviana , Cumala,Virola peruviana , Cumala, ,16,4438,1.658,50,13,46,Semillero,En Pie,18S,598047,9114754,PC 08,
5178,Virola peruviana , Cumala,Virola peruviana , Cumala, ,16,4441,4.898,80,15,46,Aprovechable,En Pie,18S,597968,9114742,PC 08,
5179,Virola peruviana , Cumala,Virola peruviana , Cumala, ,70,4449,3.344,64,16,46,Aprovechable,En Pie,18S,596058,9110932,PC 08,
5180,Virola peruviana , Cumala,Virola peruviana , Cumala, ,16,4450,3.0,70,12,46,Aprovechable,En Pie,18S,597815,9114736,PC 08,
5181,Virola peruviana , Cumala,Virola peruviana , Cumala, ,70,4450,2.664,59,15,46,Aprovechable,En Pie,18S,596052,9110937,PC 08,
5182,Virola peruviana , Cumala,Virola peruviana , Cumala, ,16,4452,3.0,70,12,46,Aprovechable,En Pie,18S,597757,9114726,PC 08,
5183,Virola peruviana , Cumala,Virola peruviana , Cumala, ,16,4455,5.552,80,17,46,Aprovechable,En Pie,18S,597627,9114709,PC 08,
5184,Virola peruviana , Cumala,Virola peruviana , Cumala, ,16,4456,2.007,55,13,46,Aprovechable,En Pie,18S,597584,9114730,PC 08,
5185,Virola peruviana , Cumala,Virola peruviana , Cumala, ,16,4457,2.204,60,12,46,Aprovechable,En Pie,18S,597469,9114728,PC 08,
5186,Virola peruviana , Cumala,Virola peruviana , Cumala, ,16,4458,2.803,65,13,46,Aprovechable,En Pie,18S,597455,9114716,PC 08,
5187,Virola peruviana , Cumala,Virola peruviana , Cumala, ,70,4458,2.939,60,16,46,Aprovechable,En Pie,18S,596901,9110954,PC 08,
5188,Virola peruviana , Cumala,Virola peruviana , Cumala, ,16,4460,5.927,88,15,46,Aprovechable,En Pie,18S,597282,9114726,PC 08,
5189,Virola peruviana , Cumala,Virola peruviana , Cumala, ,16,4461,2.717,64,13,46,Aprovechable,En Pie,18S,597215,9114717,PC 08,
5190,Virola peruviana , Cumala,Virola peruviana , Cumala, ,16,4462,2.204,60,12,46,Aprovechable,En Pie,18S,597137,9114738,PC 08,
5191,Virola peruviana , Cumala,Virola peruviana , Cumala, ,70,4464,3.334,62,17,46,Aprovechable,En Pie,18S,597419,9110938,PC 08,
5192,Virola peruviana , Cumala,Virola peruviana , Cumala, ,16,4466,3.063,49,25,46,Semillero,En Pie,18S,596450,9114714,PC 08,
5193,Virola peruviana , Cumala,Virola peruviana , Cumala, ,16,4468,2.15,53,15,46,Aprovechable,En Pie,18S,596413,9114724,PC 08,
5194,Virola peruviana , Cumala,Virola peruviana , Cumala, ,16,4469,3.75,70,15,46,Aprovechable,En Pie,18S,596350,9114722,PC 08,
5195,Virola peruviana , Cumala,Virola peruviana , Cumala, ,16,4470,2.755,60,15,46,Aprovechable,En Pie,18S,596329,9114727,PC 08,
5196,Virola peruviana , Cumala,Virola peruviana , Cumala, ,17,4472,4.32,84,12,46,Aprovechable,En Pie,18S,596390,9114668,PC 08,
5197,Virola peruviana , Cumala,Virola peruviana , Cumala, ,70,4474,2.572,60,14,46,Aprovechable,En Pie,18S,598734,9110969,PC 08,
5198,Virola peruviana , Cumala,Virola peruviana , Cumala, ,17,4476,4.245,80,13,46,Aprovechable,En Pie,18S,597228,9114663,PC 08,
5199,Virola peruviana , Cumala,Virola peruviana , Cumala, ,17,4477,5.021,87,13,46,Aprovechable,En Pie,18S,597401,9114643,PC 08,
5200,Virola peruviana , Cumala,Virola peruviana , Cumala, ,17,4478,3.5,70,14,46,Aprovechable,En Pie,18S,597403,9114633,PC 08,
5201,Virola peruviana , Cumala,Virola peruviana , Cumala, ,17,4479,2.939,48,25,46,Semillero,En Pie,18S,597396,9114658,PC 08,
5202,Virola peruviana , Cumala,Virola peruviana , Cumala, ,17,4480,2.831,68,12,46,Aprovechable,En Pie,18S,597600,9114660,PC 08,
5203,Virola peruviana , Cumala,Virola peruviana , Cumala, ,17,4481,3.439,72,13,46,Aprovechable,En Pie,18S,597601,9114673,PC 08,
5204,Virola peruviana , Cumala,Virola peruviana , Cumala, ,17,4482,3.0,70,12,46,Aprovechable,En Pie,18S,597595,9114680,PC 08,
5205,Virola peruviana , Cumala,Virola peruviana , Cumala, ,17,4483,4.898,80,15,46,Aprovechable,En Pie,18S,597679,9114683,PC 08,
5206,Virola peruviana , Cumala,Virola peruviana , Cumala, ,17,4484,5.833,82,17,46,Aprovechable,En Pie,18S,597715,9114674,PC 08,
5207,Virola peruviana , Cumala,Virola peruviana , Cumala, ,17,4486,3.444,75,12,46,Aprovechable,En Pie,18S,597765,9114648,PC 08,
5208,Virola peruviana , Cumala,Virola peruviana , Cumala, ,17,4487,3.25,70,13,46,Aprovechable,En Pie,18S,597765,9114643,PC 08,
5209,Virola peruviana , Cumala,Virola peruviana , Cumala, ,17,4488,3.912,74,14,46,Aprovechable,En Pie,18S,597863,9114670,PC 08,
5210,Virola peruviana , Cumala,Virola peruviana , Cumala, ,17,4489,3.25,70,13,46,Aprovechable,En Pie,18S,597870,9114647,PC 08,
5211,Virola peruviana , Cumala,Virola peruviana , Cumala, ,17,4490,3.968,72,15,46,Aprovechable,En Pie,18S,597878,9114664,PC 08,
5212,Virola peruviana , Cumala,Virola peruviana , Cumala, ,17,4491,5.39,65,25,46,Semillero,En Pie,18S,598091,9114656,PC 08,
5213,Virola peruviana , Cumala,Virola peruviana , Cumala, ,17,4492,5.833,82,17,46,Aprovechable,En Pie,18S,598173,9114660,PC 08,
5214,Virola peruviana , Cumala,Virola peruviana , Cumala, ,87,4492,3.49,60,19,46,Aprovechable,En Pie,18S,597183,9109770,PC 08,
5215,Virola peruviana , Cumala,Virola peruviana , Cumala, ,17,4494,4.167,55,27,46,Semillero,En Pie,18S,598275,9114663,PC 08,
5216,Virola peruviana , Cumala,Virola peruviana , Cumala, ,17,4495,3.539,68,15,46,Aprovechable,En Pie,18S,598359,9114643,PC 08,
5217,Virola peruviana , Cumala,Virola peruviana , Cumala, ,17,4496,5.277,78,17,46,Aprovechable,En Pie,18S,598389,9114657,PC 08,
5218,Virola peruviana , Cumala,Virola peruviana , Cumala, ,17,4499,4.346,78,14,46,Aprovechable,En Pie,18S,598481,9114655,PC 08,
5219,Virola peruviana , Cumala,Virola peruviana , Cumala, ,14,4501,3.645,63,18,46,Semillero,En Pie,18S,597596,9114875,PC 08,
5220,Virola peruviana , Cumala,Virola peruviana , Cumala, ,14,4502,4.761,72,18,46,Aprovechable,En Pie,18S,597522,9114895,PC 08,
5221,Virola peruviana , Cumala,Virola peruviana , Cumala, ,14,4505,4.5,70,18,46,Aprovechable,En Pie,18S,596985,9114849,PC 08,
5222,Virola peruviana , Cumala,Virola peruviana , Cumala, ,15,4509,2.803,65,13,46,Aprovechable,En Pie,18S,596374,9114794,PC 08,
5223,Virola peruviana , Cumala,Virola peruviana , Cumala, ,15,4513,7.078,68,30,46,Semillero,En Pie,18S,597387,9114808,PC 08,
5224,Virola peruviana , Cumala,Virola peruviana , Cumala, ,15,4514,4.5,70,18,46,Aprovechable,En Pie,18S,597427,9114807,PC 08,
5225,Virola peruviana , Cumala,Virola peruviana , Cumala, ,15,4521,5.166,75,18,46,Aprovechable,En Pie,18S,598075,9114806,PC 08,
5226,Virola peruviana , Cumala,Virola peruviana , Cumala, ,15,4522,4.5,70,18,46,Aprovechable,En Pie,18S,598073,9114813,PC 08,
5227,Virola peruviana , Cumala,Virola peruviana , Cumala, ,63,4531,5.878,80,18,46,Aprovechable,En Pie,18S,598248,9111430,PC 08,
5228,Virola peruviana , Cumala,Virola peruviana , Cumala, ,63,4535,3.88,65,18,46,Aprovechable,En Pie,18S,597891,9111423,PC 08,
5229,Virola peruviana , Cumala,Virola peruviana , Cumala, ,63,4539,4.776,60,26,46,Semillero,En Pie,18S,597793,9111439,PC 08,
5230,Virola peruviana , Cumala,Virola peruviana , Cumala, ,63,4543,6.531,80,20,46,Aprovechable,En Pie,18S,597599,9111457,PC 08,
5231,Virola peruviana , Cumala,Virola peruviana , Cumala, ,63,4545,4.894,73,18,46,Aprovechable,En Pie,18S,597561,9111447,PC 08,
5232,Virola peruviana , Cumala,Virola peruviana , Cumala, ,63,4546,5.53,85,15,46,Aprovechable,En Pie,18S,597542,9111434,PC 08,
5233,Virola peruviana , Cumala,Virola peruviana , Cumala, ,63,4548,3.88,65,18,46,Aprovechable,En Pie,18S,597340,9111453,PC 08,
5234,Virola peruviana , Cumala,Virola peruviana , Cumala, ,63,4553,3.234,65,15,46,Aprovechable,En Pie,18S,597030,9111436,PC 08,
5235,Virola peruviana , Cumala,Virola peruviana , Cumala, ,63,4555,3.038,63,15,46,Aprovechable,En Pie,18S,596962,9111450,PC 08,
5236,Virola peruviana , Cumala,Virola peruviana , Cumala, ,63,4562,3.859,55,25,46,Semillero,En Pie,18S,596374,9111448,PC 08,
5237,Virola peruviana , Cumala,Virola peruviana , Cumala, ,63,4564,4.5,70,18,46,Aprovechable,En Pie,18S,596257,9111436,PC 08,
5238,Virola peruviana , Cumala,Virola peruviana , Cumala, ,63,4565,4.247,68,18,46,Aprovechable,En Pie,18S,596241,9111441,PC 08,
5239,Virola peruviana , Cumala,Virola peruviana , Cumala, ,63,4567,4.592,60,25,46,Semillero,En Pie,18S,598253,9111427,PC 08,
5240,Virola peruviana , Cumala,Virola peruviana , Cumala, ,62,4576,3.234,65,15,46,Aprovechable,En Pie,18S,596905,9111509,PC 08,
5241,Virola peruviana , Cumala,Virola peruviana , Cumala, ,62,4578,3.234,65,15,46,Aprovechable,En Pie,18S,597027,9111506,PC 08,
5242,Virola peruviana , Cumala,Virola peruviana , Cumala, ,62,4582,5.878,80,18,46,Aprovechable,En Pie,18S,597134,9111489,PC 08,
5243,Virola peruviana , Cumala,Virola peruviana , Cumala, ,62,4587,5.74,75,20,46,Aprovechable,En Pie,18S,597591,9111490,PC 08,
5244,Virola peruviana , Cumala,Virola peruviana , Cumala, ,62,4596,6.531,80,20,46,Aprovechable,En Pie,18S,597986,9111522,PC 08,
5245,Virola peruviana , Cumala,Virola peruviana , Cumala, ,62,4599,5.29,72,20,46,Aprovechable,En Pie,18S,598359,9111515,PC 08,
5246,Virola peruviana , Cumala,Virola peruviana , Cumala, ,56,4647,3.123,60,17,46,Aprovechable,En Pie,18S,598518,9111920,PC 08,
5247,Virola peruviana , Cumala,Virola peruviana , Cumala, ,75,4652,3.88,65,18,46,Aprovechable,En Pie,18S,598608,9110607,PC 08,
5248,Virola peruviana , Cumala,Virola peruviana , Cumala, ,18,4702,2.572,60,14,46,Aprovechable,En Pie,18S,596382,9114563,PC 08,
5249,Virola peruviana , Cumala,Virola peruviana , Cumala, ,18,4703,3.75,70,15,46,Aprovechable,En Pie,18S,596028,9114571,PC 08,
5250,Virola peruviana , Cumala,Virola peruviana , Cumala, ,19,4706,2.161,55,14,46,Aprovechable,En Pie,18S,596123,9114523,PC 08,
5251,Virola peruviana , Cumala,Virola peruviana , Cumala, ,19,4707,2.939,60,16,46,Aprovechable,En Pie,18S,596162,9114533,PC 08,
5252,Virola peruviana , Cumala,Virola peruviana , Cumala, ,19,4726,5.225,80,16,46,Aprovechable,En Pie,18S,598254,9114519,PC 08,
5253,Virola peruviana , Cumala,Virola peruviana , Cumala, ,19,4728,7.654,100,15,46,Aprovechable,En Pie,18S,598376,9114512,PC 08,
5254,Virola peruviana , Cumala,Virola peruviana , Cumala, ,19,4730,2.939,60,16,46,Aprovechable,En Pie,18S,598621,9114527,PC 08,
5255,Virola peruviana , Cumala,Virola peruviana , Cumala, ,54,4731,3.5,70,14,46,Aprovechable,En Pie,18S,598622,9112082,PC 08,
5256,Virola peruviana , Cumala,Virola peruviana , Cumala, ,54,4732,3.75,70,15,46,Aprovechable,En Pie,18S,598620,9112077,PC 08,
5257,Virola peruviana , Cumala,Virola peruviana , Cumala, ,54,4733,3.449,65,16,46,Aprovechable,En Pie,18S,598622,9112097,PC 08,
5258,Virola peruviana , Cumala,Virola peruviana , Cumala, ,54,4734,4.898,80,15,46,Aprovechable,En Pie,18S,598607,9112099,PC 08,
5259,Virola peruviana , Cumala,Virola peruviana , Cumala, ,54,4739,3.234,65,15,46,Semillero,En Pie,18S,598482,9112051,PC 08,
5260,Virola peruviana , Cumala,Virola peruviana , Cumala, ,54,4746,3.449,65,16,46,Aprovechable,En Pie,18S,597958,9112040,PC 08,
5261,Virola peruviana , Cumala,Virola peruviana , Cumala, ,54,4749,4.0,70,16,46,Aprovechable,En Pie,18S,597759,9112075,PC 08,
5262,Virola peruviana , Cumala,Virola peruviana , Cumala, ,54,4751,8.164,100,16,46,Aprovechable,En Pie,18S,597681,9112077,PC 08,
5263,Virola peruviana , Cumala,Virola peruviana , Cumala, ,54,4752,5.898,85,16,46,Aprovechable,En Pie,18S,597645,9112075,PC 08,
5264,Virola peruviana , Cumala,Virola peruviana , Cumala, ,54,4753,4.967,78,16,46,Aprovechable,En Pie,18S,597615,9112076,PC 08,
5265,Virola peruviana , Cumala,Virola peruviana , Cumala, ,54,4760,2.835,63,14,46,Aprovechable,En Pie,18S,597148,9112063,PC 08,
5266,Virola peruviana , Cumala,Virola peruviana , Cumala, ,54,4763,3.24,63,16,46,Aprovechable,En Pie,18S,596945,9112041,PC 08,
5267,Virola peruviana , Cumala,Virola peruviana , Cumala, ,54,4764,4.592,75,16,46,Aprovechable,En Pie,18S,596891,9112060,PC 08,
5268,Virola peruviana , Cumala,Virola peruviana , Cumala, ,54,4768,2.572,60,14,46,Aprovechable,En Pie,18S,596636,9112051,PC 08,
5269,Virola peruviana , Cumala,Virola peruviana , Cumala, ,54,4771,4.25,70,17,46,Aprovechable,En Pie,18S,596548,9112063,PC 08,
5270,Virola peruviana , Cumala,Virola peruviana , Cumala, ,54,4772,8.674,100,17,46,Aprovechable,En Pie,18S,596520,9112063,PC 08,
5271,Virola peruviana , Cumala,Virola peruviana , Cumala, ,54,4774,4.0,70,16,46,Aprovechable,En Pie,18S,596500,9112067,PC 08,
5272,Virola peruviana , Cumala,Virola peruviana , Cumala, ,55,4777,2.572,60,14,46,Aprovechable,En Pie,18S,596102,9112009,PC 08,
5273,Virola peruviana , Cumala,Virola peruviana , Cumala, ,55,4792,3.449,65,16,46,Aprovechable,En Pie,18S,596809,9112008,PC 08,
5274,Virola peruviana , Cumala,Virola peruviana , Cumala, ,55,4796,2.572,60,14,46,Aprovechable,En Pie,18S,596902,9112008,PC 08,
